#timestamp [ns],w_RS_S_x [rad s^-1],w_RS_S_y [rad s^-1],w_RS_S_z [rad s^-1],a_RS_S_x [m s^-2],a_RS_S_y [m s^-2],a_RS_S_z [m s^-2]
1403637130498319104,-0.032114058236695664,0.05445427266222308,0.07749261878854824,9.4470728333333334,-0.9398039583333333,-2.4516624999999999
1403637130503319040,-0.017453292519943295,0.043284165449459372,0.066322511575784518,9.2509398333333337,-1.1359369583333332,-2.4108014583333333
1403637130508318976,0.0034906585039886592,0.033510321638291124,0.05375614096142535,9.1692177499999996,-1.1849702083333333,-2.4434902916666665
1403637130513318912,0.019547687622336492,0.017453292519943295,0.050265482457436693,9.1447011249999992,-1.0296982499999998,-2.4353180833333332
1403637130518319104,0.029321531433504733,0.0048869219055841231,0.056548667764616284,9.2264232083333333,-0.7436709583333333,-2.4925235416666665
1403637130523319040,0.025132741228718346,0.00069813170079773186,0.064926248174189058,9.4879338749999995,-0.4494714583333333,-2.4598347083333332
1403637130528318976,0.0027925268031909274,0.0048869219055841231,0.075398223686155036,9.422556208333333,-0.3350605416666666,-2.3944570416666666
1403637130533318912,-0.017453292519943295,0.0013962634015954637,0.092153384505300612,9.4634172499999991,-0.43312704166666666,-2.4189736666666666
1403637130538319104,-0.030019663134302467,0.014660765716752367,0.10262536001726656,9.5860003749999994,-0.66194887499999999,-2.3862848333333333
1403637130543319040,-0.0307177948351002,0.025132741228718346,0.11519173063162574,9.6350336250000002,-0.84173745833333324,-2.3535959999999996
1403637130548318976,-0.020245819323134219,0.036302848441482058,0.11309733552923257,9.6595502499999988,-0.99700941666666665,-2.4108014583333333
1403637130553318912,-0.00069813170079773186,0.042586033748661642,0.1075122819228507,9.5778281666666665,-1.0133538333333332,-2.3045627499999997
1403637130558319104,0.017453292519943295,0.037000980142279788,0.089360857702109678,9.3163174999999985,-0.86625408333333331,-2.2718739166666664
1403637130563319040,0.029321531433504733,0.0153588974175501,0.070511301780570912,9.332661916666666,-0.67829329166666663,-2.3699404166666667
1403637130568318976,0.030019663134302467,0.020943951023931952,0.064228116473391328,9.422556208333333,-0.47398808333333331,-2.4761791249999998
1403637130573318912,0.017453292519943295,0.014660765716752367,0.070511301780570912,9.4143839999999983,-0.22064962499999999,-2.6151066666666667
1403637130578319104,-0.0020943951023931952,0.018849555921538759,0.075398223686155036,9.5206227083333328,-0.14709974999999997,-2.6477955
1403637130583319040,-0.020943951023931952,0.021642082724729686,0.087964594300514204,9.3408341249999989,-0.27785508333333331,-2.5987622500000001
1403637130588318976,-0.0307177948351002,0.020245819323134219,0.086568330898918744,9.3898673749999997,-0.67829329166666663,-2.5497290000000001
1403637130593318912,-0.02722713633111154,0.022340214425527419,0.07749261878854824,9.4307284166666658,-0.97249279166666658,-2.582417833333333
1403637130598319104,-0.0048869219055841231,0.024434609527920613,0.069115038378975438,9.3898673749999997,-1.0869037083333333,-2.557901208333333
1403637130603319040,0.012566370614359173,0.018849555921538759,0.069115038378975438,9.3163174999999985,-1.1032481249999999,-2.4598347083333332
1403637130608318976,0.030019663134302467,0.016057029118347832,0.071209433481368656,9.3898673749999997,-0.85808187499999988,-2.4680069166666665
1403637130613318912,0.035604716740684328,0.0013962634015954637,0.08237954069413235,9.2100787916666658,-0.72732654166666666,-2.3209071666666663
1403637130618319104,0.02583087292951608,-0.0062831853071795866,0.08307767239493008,9.3816951666666668,-0.67829329166666663,-2.2800461250000001
1403637130623319040,0.025132741228718346,-0.0097738438111682462,0.08377580409572781,9.5369671250000003,-0.73549874999999998,-2.1656352083333332
1403637130628318976,0.02583087292951608,-0.01117010721276371,0.072605696882964116,9.8148222083333323,-0.56388237500000005,-2.2146684583333331
1403637130633318912,0.024434609527920613,0.0041887902047863905,0.07819075048934597,9.7821333750000008,-0.47398808333333331,-2.1574629999999999
1403637130638319104,0.016057029118347832,0.0090757121103705145,0.065624379874986788,9.7249279166666671,-0.34323275000000003,-2.2718739166666664
1403637130643319040,0.0055850536063818549,0.025132741228718346,0.048869219055841226,9.5614837499999989,-0.4494714583333333,-2.3290793749999996
1403637130648318976,-0.0048869219055841231,0.037000980142279788,0.02722713633111154,9.4143839999999983,-0.4494714583333333,-2.557901208333333
1403637130653318912,-0.008377580409572781,0.037000980142279788,0.039793506945470715,9.3898673749999997,-0.34323275000000003,-2.7867230416666664
1403637130658319104,-0.011868238913561441,0.046076692252650306,0.061435589670200401,9.5860003749999994,-0.27785508333333331,-2.9992004583333332
1403637130663319040,-0.017453292519943295,0.055152404363020817,0.07749261878854824,9.3653507499999993,-0.30237170833333332,-2.9992004583333332
1403637130668318976,-0.032114058236695664,0.05305800926062762,0.072605696882964116,9.2591120416666666,-0.32688833333333334,-2.9174783749999995
1403637130673318912,-0.049567350756638949,0.041887902047863905,0.060039326268604934,9.0057735833333332,-0.57205458333333326,-2.8439284999999996
1403637130678319104,-0.049567350756638949,0.02652900463031381,0.048171087355043489,9.0057735833333332,-0.71915433333333334,-2.7622064166666664
1403637130683319040,-0.046076692252650306,0.0090757121103705145,0.069115038378975438,8.9649125416666671,-0.77635979166666658,-2.6477955
1403637130688318976,-0.042586033748661642,-0.0020943951023931952,0.089360857702109678,9.242767624999999,-0.81722083333333329,-2.5252123749999997
1403637130693318912,-0.035604716740684328,-0.011868238913561441,0.099134701513277898,9.4062117916666654,-1.1522813749999998,-2.2637017083333331
1403637130698319104,-0.023038346126325153,-0.01117010721276371,0.090757121103705138,9.6186892083333326,-1.4791697083333333,-1.9368133750000001
1403637130703319040,0.0062831853071795866,-0.014660765716752367,0.08168140899333462,9.5369671250000003,-1.6916471249999998,-1.6834749166666665
1403637130708318976,0.048869219055841226,-0.013264502315156905,0.075398223686155036,9.8066499999999994,-1.3075533333333333,-1.8796079166666666
1403637130713318912,0.060737457969402671,0.0034906585039886592,0.091455252804502868,9.9374053333333343,-0.46581587499999999,-2.1819796249999999
1403637130718319104,0.041887902047863905,0.032812189937493394,0.10821041362364843,10.027299624999999,0.23699404166666665,-2.5170401666666664
1403637130723319040,-0.0048869219055841231,0.067718774977379978,0.12636183784438945,9.7903055833333319,0.3105439166666667,-2.6477955
1403637130728318976,-0.039793506945470715,0.080285145591739146,0.12077678423800758,9.5860003749999994,-0.15527195833333335,-2.6151066666666667
1403637130733318912,-0.041887902047863905,0.072605696882964116,0.11170107212763709,9.1201845000000006,-0.9398039583333333,-2.4434902916666665
1403637130738319104,-0.012566370614359173,0.05305800926062762,0.096342174710086978,9.0793234583333327,-1.2340034583333332,-2.4516624999999999
1403637130743319040,0.020943951023931952,0.0307177948351002,0.080285145591739146,8.9567403333333324,-1.0215260416666667,-2.5006957499999998
1403637130748318976,0.029321531433504733,0.010471975511965976,0.063529984772593598,9.1528733333333321,-0.29419949999999995,-2.7622064166666664
1403637130753318912,0.018849555921538759,0.0034906585039886592,0.055152404363020817,9.2182509999999986,-0.024516625,-2.7948952499999997
1403637130758319104,-0.0076794487087750501,-0.0090757121103705145,0.045378560551852569,9.2264232083333333,-0.032688833333333334,-2.5987622500000001
1403637130763319040,-0.035604716740684328,-0.023736477827122883,0.041189770347066175,9.2836286666666652,-0.28602729166666663,-2.4434902916666665
1403637130768318976,-0.042586033748661642,-0.016057029118347832,0.038397243543875248,9.7249279166666671,-0.52302133333333334,-2.4434902916666665
1403637130773318912,-0.044680428851054839,0.0069813170079773184,0.050265482457436693,9.7412723333333329,-0.83356525000000004,-2.4271458749999999
1403637130778319104,-0.030019663134302467,0.022340214425527419,0.057944931166211737,9.8066499999999994,-0.95614837499999994,-2.4925235416666665
1403637130783319040,-0.0153588974175501,0.040491638646268438,0.067020643276582248,9.6677224583333334,-0.9398039583333333,-2.5006957499999998
1403637130788318976,-0.0048869219055841231,0.05166174585903216,0.071907565182166372,9.5287949166666657,-0.80904862499999997,-2.4843513333333336
1403637130793318912,-0.008377580409572781,0.05445427266222308,0.075398223686155036,9.3244897083333331,-0.68646550000000006,-2.3944570416666666
1403637130798319104,-0.0090757121103705145,0.041887902047863905,0.067020643276582248,9.2509398333333337,-0.76818758333333337,-2.2064962499999998
1403637130803319040,-0.0069813170079773184,0.013962634015954637,0.056548667764616284,9.0874956666666655,-1.299381125,-2.0348798749999997
1403637130808318976,0.014660765716752367,-0.017453292519943295,0.046774823953448029,9.3735229583333322,-1.3892754166666665,-2.0757409166666667
1403637130813318912,0.050265482457436693,-0.029321531433504733,0.063529984772593598,9.4879338749999995,-0.89077070833333327,-2.2637017083333331
1403637130818319104,0.050963614158234416,-0.023736477827122883,0.07749261878854824,9.872027666666666,-0.10623870833333333,-2.557901208333333
1403637130823319040,0.019547687622336492,0.014660765716752367,0.090058989402907408,9.9374053333333343,0.23699404166666665,-2.7213453750000003
1403637130828318976,-0.017453292519943295,0.043284165449459372,0.085870199198121014,9.8965442916666664,0.04903325,-2.7131731666666665
1403637130833318912,-0.034906585039886591,0.060737457969402671,0.08307767239493008,9.5778281666666665,-0.59657120833333332,-2.5088679583333335
1403637130838319104,-0.020245819323134219,0.057944931166211737,0.080285145591739146,9.3653507499999993,-1.0215260416666667,-2.4026292499999999
1403637130843319040,-0.0020943951023931952,0.047472955654245766,0.085172067497323284,9.0548068333333322,-1.0378704583333334,-2.378112625
