#timestamp [ns],w_RS_S_x [rad s^-1],w_RS_S_y [rad s^-1],w_RS_S_z [rad s^-1],a_RS_S_x [m s^-2],a_RS_S_y [m s^-2],a_RS_S_z [m s^-2]
1403715273262142976,-0.0020943951023931952,0.017453292519943295,0.07749261878854824,9.0874956666666655,0.13075533333333333,-3.6938381666666662
1403715273267142912,-0.0013962634015954637,0.019547687622336492,0.07819075048934597,9.0793234583333327,0.122583125,-3.6938381666666662
1403715273272143104,-0.0020943951023931952,0.016755160819145562,0.074700091985357306,9.0384624166666665,0.14709974999999997,-3.6693215416666662
1403715273277143040,-0.0027925268031909274,0.020943951023931952,0.07819075048934597,9.0711512499999998,0.122583125,-3.67749375
1403715273282142976,-0.0020943951023931952,0.020943951023931952,0.078888882190143686,9.0793234583333327,0.13075533333333333,-3.702010375
1403715273287142912,0.0,0.021642082724729686,0.07958701389094143,9.0548068333333322,0.073549874999999987,-3.6938381666666662
1403715273292143104,-0.0013962634015954637,0.023038346126325153,0.074001960284559576,9.0956678750000002,0.13892754166666665,-3.6611493333333334
1403715273297143040,-0.0034906585039886592,0.022340214425527419,0.080285145591739146,9.0629790416666669,0.073549874999999987,-3.6693215416666662
1403715273302142976,-0.0041887902047863905,0.017453292519943295,0.07609635538695278,9.1365289166666663,0.14709974999999997,-3.702010375
1403715273307142912,-0.0013962634015954637,0.018151424220741029,0.07958701389094143,9.0548068333333322,0.065377666666666667,-3.6366327083333334
1403715273312143104,-0.0020943951023931952,0.020245819323134219,0.074001960284559576,9.0874956666666655,0.13892754166666665,-3.6693215416666662
1403715273317143040,-0.0034906585039886592,0.021642082724729686,0.080285145591739146,9.0466346249999994,0.11441091666666667,-3.67749375
1403715273322142976,-0.0027925268031909274,0.020943951023931952,0.078888882190143686,9.0793234583333327,0.17161637500000002,-3.7510436249999999
1403715273327142912,-0.0020943951023931952,0.023038346126325153,0.07958701389094143,9.0548068333333322,0.11441091666666667,-3.702010375
1403715273332143104,-0.0041887902047863905,0.018849555921538759,0.07609635538695278,9.0793234583333327,0.073549874999999987,-3.702010375
1403715273337143040,-0.0034906585039886592,0.021642082724729686,0.07958701389094143,9.0548068333333322,0.13075533333333333,-3.6693215416666662
1403715273342142976,-0.0055850536063818549,0.022340214425527419,0.07819075048934597,9.0874956666666655,0.10623870833333333,-3.7183547916666662
1403715273347142912,-0.0027925268031909274,0.021642082724729686,0.076794487087750496,9.0629790416666669,0.13892754166666665,-3.67749375
1403715273352143104,-0.0020943951023931952,0.016057029118347832,0.076794487087750496,9.0384624166666665,0.098066500000000001,-3.7346992083333332
1403715273357143040,-0.0034906585039886592,0.018849555921538759,0.074700091985357306,9.0629790416666669,0.122583125,-3.7428714166666661
1403715273362142976,-0.0027925268031909274,0.019547687622336492,0.080285145591739146,9.0384624166666665,0.098066500000000001,-3.7346992083333332
