#x, y, size, angle, response, octave, class_id
54.000000, 8.000000, 31.000000, 140.757492, 0.011646, 0, -1
70.000000, 8.000000, 31.000000, 48.149223, 0.011584, 0, -1
71.000000, 10.000000, 31.000000, 49.237511, 0.012036, 0, -1
51.000000, 12.000000, 31.000000, 132.738129, 0.011042, 0, -1
46.000000, 15.000000, 31.000000, 180.279785, 0.013436, 0, -1
79.000000, 15.000000, 31.000000, 93.967926, 0.013371, 0, -1
83.000000, 16.000000, 31.000000, 318.924255, 0.012116, 0, -1
84.000000, 18.000000, 31.000000, 49.300396, 0.012456, 0, -1
44.000000, 19.000000, 31.000000, 107.644188, 0.012930, 0, -1
88.000000, 20.000000, 31.000000, 356.820465, 0.014308, 0, -1
42.000000, 21.000000, 31.000000, 281.691498, 0.014568, 0, -1
92.000000, 24.000000, 31.000000, 43.314205, 0.014895, 0, -1
38.000000, 25.000000, 31.000000, 226.008331, 0.014414, 0, -1
35.000000, 28.000000, 31.000000, 193.386292, 0.011754, 0, -1
34.000000, 32.000000, 31.000000, 167.551697, 0.013289, 0, -1
37.000000, 34.000000, 31.000000, 150.379807, 0.013691, 0, -1
40.000000, 37.000000, 31.000000, 116.330376, 0.012033, 0, -1
44.000000, 39.000000, 31.000000, 70.759537, 0.013744, 0, -1
49.000000, 42.000000, 31.000000, 208.175949, 0.013068, 0, -1
51.000000, 43.000000, 31.000000, 222.912750, 0.014664, 0, -1
55.000000, 45.000000, 31.000000, 259.693115, 0.013721, 0, -1
59.000000, 48.000000, 31.000000, 229.094910, 0.012739, 0, -1
64.000000, 51.000000, 31.000000, 1.080458, 0.011108, 0, -1
69.000000, 54.000000, 31.000000, 230.456024, 0.013660, 0, -1
72.000000, 56.000000, 31.000000, 214.049942, 0.014078, 0, -1
76.000000, 58.000000, 31.000000, 251.700531, 0.013618, 0, -1
78.000000, 59.000000, 31.000000, 273.434723, 0.012631, 0, -1
83.000000, 61.000000, 31.000000, 325.633850, 0.013492, 0, -1
86.000000, 62.000000, 31.000000, 344.699097, 0.009565, 0, -1
