#timestamp [ns],w_RS_S_x [rad s^-1],w_RS_S_y [rad s^-1],w_RS_S_z [rad s^-1],a_RS_S_x [m s^-2],a_RS_S_y [m s^-2],a_RS_S_z [m s^-2]
1413394881575760384,0.020245819323134219,0.016755160819145562,0.086568330898918744,10.149882749999998,-0.024516625,-3.2035056666666666
1413394881580760576,0.020943951023931952,0.038397243543875248,0.085870199198121014,8.9240514999999991,0.14709974999999997,-2.4271458749999999
1413394881585760512,0.0090757121103705145,0.02583087292951608,0.092851516206098328,9.6268614166666655,0.17161637500000002,-2.8439284999999996
1413394881590760448,-0.014660765716752367,0.02652900463031381,0.093549647906896058,9.471589458333332,0.17978858333333333,-2.7458620000000002
1413394881595760384,-0.017453292519943295,0.032114058236695664,0.069813170079773182,9.0221180000000007,-0.22882183333333334,-2.3045627499999997
1413394881600760576,0.013962634015954637,0.017453292519943295,0.076794487087750496,9.9455775416666654,-0.87442629166666663,-2.8684451249999996
1413394881605760512,0.024434609527920613,-0.0020943951023931952,0.050963614158234416,8.9403959166666649,-0.32688833333333334,-2.4353180833333332
1413394881610760448,0.048869219055841226,0.029321531433504733,0.071209433481368656,9.9047164999999993,0.17978858333333333,-3.0155448749999998
1413394881615760384,-0.0020943951023931952,0.05375614096142535,0.05375614096142535,9.3408341249999989,1.1849702083333333,-2.7867230416666664
1413394881620760576,-0.055152404363020817,0.0153588974175501,0.088662726001311934,8.7769517500000003,1.2094868333333333,-2.5905900416666663
1413394881625760512,-0.095644043009289262,0.030019663134302467,0.07749261878854824,9.822994416666667,0.10623870833333333,-2.7213453750000003
1413394881630760448,-0.070511301780570912,0.016755160819145562,0.10611601852125524,9.3490063333333335,-1.1195925416666666,-2.7376897916666665
1413394881635760384,-0.018849555921538759,0.027925268031909273,0.084473935796525554,8.7851239583333331,-1.4791697083333333,-2.378112625
1413394881640760576,0.048171087355043489,-0.01117010721276371,0.10122909661567112,9.9700941666666658,-1.1522813749999998,-2.6559677083333328
