#timestamp [ns],w_RS_S_x [rad s^-1],w_RS_S_y [rad s^-1],w_RS_S_z [rad s^-1],a_RS_S_x [m s^-2],a_RS_S_y [m s^-2],a_RS_S_z [m s^-2]
1413393885975760384,0.050963614158234416,0.041887902047863905,0.068416906678177722,9.4389006250000005,-0.40043820833333332,-2.7295175833333332
1413393885980760576,0.05375614096142535,0.036302848441482058,0.070511301780570912,9.3980395833333326,0.032688833333333334,-3.1953334583333328
1413393885985760512,0.038397243543875248,0.042586033748661642,0.046774823953448029,9.5614837499999989,0.25333845833333329,-3.0155448749999998
1413393885990760448,0.028623399732707,0.047472955654245766,0.071209433481368656,9.2836286666666652,0.26968287499999999,-3.0890947499999997
1413393885995760384,0.0027925268031909274,0.065624379874986788,0.062133721370998138,9.6105169999999998,0.49850470833333332,-3.0400614999999998
1413393886000760576,-0.025132741228718346,0.038397243543875248,0.08377580409572781,9.1610455416666667,0.76818758333333337,-3.2280222916666665
1413393886005760512,-0.052359877559829883,0.048171087355043489,0.089360857702109678,9.2836286666666652,0.3350605416666666,-3.0809225416666663
1413393886010760448,-0.055850536063818547,0.038397243543875248,0.080983277292536876,9.0548068333333322,-0.35140495833333335,-2.7867230416666664
1413393886015760384,-0.040491638646268438,0.0090757121103705145,0.074700091985357306,9.2591120416666666,-0.57205458333333326,-2.7540342083333331
1413393886020760576,-0.013264502315156905,0.0076794487087750501,0.086568330898918744,9.3571785416666664,-0.6701210833333332,-2.7376897916666665
1413393886025760512,0.023038346126325153,0.010471975511965976,0.07819075048934597,9.5206227083333328,-0.61291562499999996,-2.9093061666666666
1413393886030760448,0.043982297150257102,0.032114058236695664,0.08307767239493008,9.5860003749999994,-0.37592158333333331,-2.9419949999999999
1413393886035760384,0.040491638646268438,0.028623399732707,0.07819075048934597,9.2509398333333337,0.18796079166666665,-2.8112396666666668
1413393886040760576,0.021642082724729686,0.02652900463031381,0.071907565182166372,9.2591120416666666,0.41678262500000002,-3.0237170833333331
1413393886045760512,-0.0055850536063818549,0.046774823953448029,0.069115038378975438,9.3735229583333322,0.36774937499999999,-3.0400614999999998
1413393886050760448,-0.023736477827122883,0.034208453339088861,0.067718774977379978,9.1447011249999992,0.057205458333333334,-2.9828560416666661
1413393886055760384,-0.034906585039886591,0.018849555921538759,0.069813170079773182,9.0711512499999998,0.10623870833333333,-2.7376897916666665
1413393886060760576,-0.034906585039886591,0.013962634015954637,0.08237954069413235,9.1201845000000006,-0.25333845833333329,-2.9093061666666666
1413393886065760512,-0.021642082724729686,0.0090757121103705145,0.080285145591739146,9.242767624999999,-0.40043820833333332,-2.9992004583333332
1413393886070760448,-0.008377580409572781,0.0069813170079773184,0.087266462599716474,9.5369671250000003,-0.392266,-2.9583394166666666
1413393886075760384,0.0076794487087750501,0.022340214425527419,0.08307767239493008,9.4062117916666654,-0.3105439166666667,-2.9746838333333332
1413393886080760576,0.017453292519943295,0.022340214425527419,0.072605696882964116,9.3490063333333335,-0.30237170833333332,-3.0155448749999998
1413393886085760512,0.025132741228718346,0.02722713633111154,0.065624379874986788,9.5206227083333328,-0.17978858333333333,-2.9746838333333332
1413393886090760448,0.02652900463031381,0.022340214425527419,0.080983277292536876,9.2918008749999998,0.17161637500000002,-2.9338227916666666
1413393886095760384,0.0097738438111682462,0.017453292519943295,0.085172067497323284,9.2345954166666662,0.35957716666666667,-2.8766173333333334
1413393886100760576,-0.013264502315156905,0.020245819323134219,0.095644043009289262,8.9894291666666657,0.38409379166666668,-2.8684451249999996
1413393886105760512,-0.033510321638291124,0.008377580409572781,0.092153384505300612,9.6350336250000002,0.089894291666666667,-3.1299557916666663
1413393886110760448,-0.045378560551852569,0.0090757121103705145,0.08237954069413235,9.5124504999999999,-0.20430520833333332,-3.0645781249999997
1413393886115760384,-0.02722713633111154,0.016755160819145562,0.073303828583761846,9.3980395833333326,-0.66194887499999999,-2.8766173333333334
1413393886120760576,0.0013962634015954637,0.024434609527920613,0.063529984772593598,9.471589458333332,-0.56388237500000005,-3.0400614999999998
1413393886125760512,0.02652900463031381,0.02652900463031381,0.073303828583761846,9.3163174999999985,-0.089894291666666667,-2.9419949999999999
1413393886130760448,0.041189770347066175,0.021642082724729686,0.087964594300514204,9.1610455416666667,-0.089894291666666667,-2.7867230416666664
1413393886135760384,0.032812189937493394,0.012566370614359173,0.076794487087750496,9.5124504999999999,0.21247741666666667,-3.0972669583333334
1413393886140760576,0.0027925268031909274,0.030019663134302467,0.07958701389094143,9.2918008749999998,0.49850470833333332,-2.9746838333333332
1413393886145760512,-0.020943951023931952,0.013264502315156905,0.080983277292536876,9.5696559583333336,0.31871612500000002,-3.2443667083333327
1413393886150760448,-0.033510321638291124,0.025132741228718346,0.071907565182166372,9.4552450416666662,-0.20430520833333332,-3.0645781249999997
1413393886155760384,-0.023038346126325153,0.035604716740684328,0.074700091985357306,9.4143839999999983,-0.20430520833333332,-3.0972669583333334
1413393886160760576,-0.013264502315156905,0.041887902047863905,0.07958701389094143,9.2264232083333333,-0.032688833333333334,-2.8847895416666667
1413393886165760512,-0.0034906585039886592,0.027925268031909273,0.07609635538695278,9.2264232083333333,-0.196133,-2.827584083333333
1413393886170760448,0.0027925268031909274,0.016755160819145562,0.071209433481368656,9.2509398333333337,-0.40861041666666664,-2.9910282499999998
1413393886175760384,0.012566370614359173,0.023038346126325153,0.07819075048934597,9.4470728333333334,0.0081722083333333334,-3.342433208333333
1413393886180760576,0.008377580409572781,0.041887902047863905,0.085870199198121014,9.1528733333333321,0.032688833333333334,-2.852100708333333
1413393886185760512,0.00069813170079773186,0.019547687622336492,0.088662726001311934,9.4470728333333334,-0.11441091666666667,-2.9583394166666666
1413393886190760448,0.0055850536063818549,0.035604716740684328,0.08237954069413235,9.5042782916666653,-0.21247741666666667,-2.9093061666666666
1413393886195760384,0.0097738438111682462,0.043982297150257102,0.084473935796525554,9.2918008749999998,0.16344416666666667,-2.8929617499999996
1413393886200760576,-0.0027925268031909274,0.034906585039886591,0.08237954069413235,9.1692177499999996,0.22064962499999999,-2.8929617499999996
1413393886205760512,-0.018151424220741029,0.017453292519943295,0.067718774977379978,9.3980395833333326,-0.040861041666666667,-2.8766173333333334
1413393886210760448,-0.020943951023931952,0.017453292519943295,0.065624379874986788,9.2836286666666652,-0.17978858333333333,-2.9992004583333332
1413393886215760384,-0.013962634015954637,0.025132741228718346,0.071209433481368656,9.3816951666666668,-0.22882183333333334,-3.0564059166666664
1413393886220760576,-0.0153588974175501,0.032114058236695664,0.07749261878854824,9.1528733333333321,-0.22064962499999999,-2.8194118749999997
1413393886225760512,0.0,0.022340214425527419,0.087266462599716474,9.3816951666666668,-0.26968287499999999,-2.9746838333333332
1413393886230760448,0.016057029118347832,0.024434609527920613,0.085172067497323284,9.2509398333333337,-0.22064962499999999,-2.8602729166666667
1413393886235760384,0.02722713633111154,0.023736477827122883,0.085870199198121014,9.3408341249999989,0.057205458333333334,-2.9093061666666666
1413393886240760576,0.018849555921538759,0.02583087292951608,0.080983277292536876,9.2019065833333329,0.24516625,-3.0073726666666665
1413393886245760512,0.0020943951023931952,0.018151424220741029,0.085172067497323284,9.4797616666666666,0.20430520833333332,-3.0318892916666664
1413393886250760448,-0.014660765716752367,0.02652900463031381,0.08168140899333462,9.1201845000000006,0.040861041666666667,-3.0155448749999998
1413393886255760384,-0.018151424220741029,0.014660765716752367,0.096342174710086978,9.4389006250000005,0.18796079166666665,-2.9501672083333332
1413393886260760576,-0.023038346126325153,0.02652900463031381,0.096342174710086978,9.1610455416666667,0.016344416666666667,-2.9011339583333333
1413393886265760512,-0.014660765716752367,0.0048869219055841231,0.097040306410884708,9.2918008749999998,-0.40043820833333332,-2.7703786249999998
1413393886270760448,-0.00069813170079773186,0.0097738438111682462,0.074001960284559576,9.4389006250000005,-0.42495483333333334,-2.9501672083333332
1413393886275760384,0.011868238913561441,0.010471975511965976,0.064228116473391328,9.5124504999999999,-0.3105439166666667,-3.0564059166666664
1413393886280760576,0.013962634015954637,0.021642082724729686,0.052359877559829883,9.422556208333333,-0.11441091666666667,-3.0482337083333335
1413393886285760512,0.018849555921538759,0.0055850536063818549,0.060039326268604934,9.3408341249999989,-0.0081722083333333334,-2.9828560416666661
1413393886290760448,0.0076794487087750501,0.029321531433504733,0.060039326268604934,9.3980395833333326,0.22064962499999999,-3.0809225416666663
1413393886295760384,-0.011868238913561441,0.0153588974175501,0.087266462599716474,9.3408341249999989,0.53119354166666666,-2.9992004583333332
1413393886300760576,-0.02583087292951608,0.033510321638291124,0.094247779607693802,9.2182509999999986,0.11441091666666667,-2.9011339583333333
1413393886305760512,-0.02652900463031381,0.019547687622336492,0.090757121103705138,9.1447011249999992,-0.25333845833333329,-2.9093061666666666
