# depth maps
# file: 'rgbd_dataset_freiburg1_xyz.bag'
# timestamp filename
1305031102.160407 depth/1305031102.160407.png
1305031102.194330 depth/1305031102.194330.png
1305031102.226738 depth/1305031102.226738.png
1305031102.262886 depth/1305031102.262886.png
1305031102.295279 depth/1305031102.295279.png
1305031102.329195 depth/1305031102.329195.png
1305031102.363013 depth/1305031102.363013.png
1305031102.394772 depth/1305031102.394772.png
1305031102.427815 depth/1305031102.427815.png
1305031102.462395 depth/1305031102.462395.png
1305031102.494271 depth/1305031102.494271.png
1305031102.526330 depth/1305031102.526330.png
1305031102.562224 depth/1305031102.562224.png
1305031102.594158 depth/1305031102.594158.png
1305031102.626818 depth/1305031102.626818.png
1305031102.663273 depth/1305031102.663273.png
1305031102.695165 depth/1305031102.695165.png
1305031102.728423 depth/1305031102.728423.png
1305031102.763549 depth/1305031102.763549.png
1305031102.794978 depth/1305031102.794978.png
1305031102.828537 depth/1305031102.828537.png
1305031102.862808 depth/1305031102.862808.png
1305031102.894167 depth/1305031102.894167.png
1305031102.926851 depth/1305031102.926851.png
1305031102.962137 depth/1305031102.962137.png
1305031102.994164 depth/1305031102.994164.png
1305031103.027881 depth/1305031103.027881.png
1305031103.062273 depth/1305031103.062273.png
1305031103.094040 depth/1305031103.094040.png
1305031103.129109 depth/1305031103.129109.png
1305031103.162795 depth/1305031103.162795.png
1305031103.191061 depth/1305031103.191061.png
1305031103.227845 depth/1305031103.227845.png
1305031103.262576 depth/1305031103.262576.png
1305031103.294208 depth/1305031103.294208.png
1305031103.327550 depth/1305031103.327550.png
1305031103.362405 depth/1305031103.362405.png
1305031103.394162 depth/1305031103.394162.png
1305031103.428437 depth/1305031103.428437.png
1305031103.463886 depth/1305031103.463886.png
1305031103.494472 depth/1305031103.494472.png
1305031103.531502 depth/1305031103.531502.png
1305031103.562651 depth/1305031103.562651.png
1305031103.595310 depth/1305031103.595310.png
1305031103.631376 depth/1305031103.631376.png
1305031103.663594 depth/1305031103.663594.png
1305031103.694695 depth/1305031103.694695.png
1305031103.731542 depth/1305031103.731542.png
1305031103.762865 depth/1305031103.762865.png
1305031103.794329 depth/1305031103.794329.png
1305031103.830367 depth/1305031103.830367.png
1305031103.862379 depth/1305031103.862379.png
1305031103.894237 depth/1305031103.894237.png
1305031103.930503 depth/1305031103.930503.png
1305031103.962461 depth/1305031103.962461.png
1305031103.994365 depth/1305031103.994365.png
1305031104.030279 depth/1305031104.030279.png
1305031104.062542 depth/1305031104.062542.png
1305031104.095305 depth/1305031104.095305.png
1305031104.131292 depth/1305031104.131292.png
1305031104.163440 depth/1305031104.163440.png
1305031104.194053 depth/1305031104.194053.png
1305031104.227247 depth/1305031104.227247.png
1305031104.263335 depth/1305031104.263335.png
1305031104.294957 depth/1305031104.294957.png
1305031104.331403 depth/1305031104.331403.png
1305031104.363345 depth/1305031104.363345.png
1305031104.395019 depth/1305031104.395019.png
1305031104.431435 depth/1305031104.431435.png
1305031104.463413 depth/1305031104.463413.png
1305031104.495673 depth/1305031104.495673.png
1305031104.531450 depth/1305031104.531450.png
1305031104.563149 depth/1305031104.563149.png
1305031104.595033 depth/1305031104.595033.png
1305031104.631368 depth/1305031104.631368.png
1305031104.659863 depth/1305031104.659863.png
1305031104.695185 depth/1305031104.695185.png
1305031104.730936 depth/1305031104.730936.png
1305031104.763178 depth/1305031104.763178.png
1305031104.799499 depth/1305031104.799499.png
1305031104.830961 depth/1305031104.830961.png
1305031104.863256 depth/1305031104.863256.png
1305031104.899165 depth/1305031104.899165.png
1305031104.931091 depth/1305031104.931091.png
1305031104.959750 depth/1305031104.959750.png
1305031104.998342 depth/1305031104.998342.png
1305031105.030427 depth/1305031105.030427.png
1305031105.062445 depth/1305031105.062445.png
1305031105.097639 depth/1305031105.097639.png
1305031105.130269 depth/1305031105.130269.png
1305031105.159979 depth/1305031105.159979.png
1305031105.198212 depth/1305031105.198212.png
1305031105.228250 depth/1305031105.228250.png
1305031105.262389 depth/1305031105.262389.png
1305031105.298501 depth/1305031105.298501.png
1305031105.328878 depth/1305031105.328878.png
1305031105.362286 depth/1305031105.362286.png
1305031105.398191 depth/1305031105.398191.png
1305031105.430336 depth/1305031105.430336.png
1305031105.461421 depth/1305031105.461421.png
1305031105.497931 depth/1305031105.497931.png
1305031105.529583 depth/1305031105.529583.png
1305031105.562109 depth/1305031105.562109.png
1305031105.597193 depth/1305031105.597193.png
1305031105.627128 depth/1305031105.627128.png
1305031105.659104 depth/1305031105.659104.png
1305031105.698235 depth/1305031105.698235.png
1305031105.730336 depth/1305031105.730336.png
1305031105.762384 depth/1305031105.762384.png
1305031105.798056 depth/1305031105.798056.png
1305031105.830008 depth/1305031105.830008.png
1305031105.862238 depth/1305031105.862238.png
1305031105.898018 depth/1305031105.898018.png
1305031105.929855 depth/1305031105.929855.png
1305031105.966193 depth/1305031105.966193.png
1305031105.998271 depth/1305031105.998271.png
1305031106.030147 depth/1305031106.030147.png
1305031106.066060 depth/1305031106.066060.png
1305031106.096295 depth/1305031106.096295.png
1305031106.130445 depth/1305031106.130445.png
1305031106.166330 depth/1305031106.166330.png
1305031106.195074 depth/1305031106.195074.png
1305031106.230058 depth/1305031106.230058.png
1305031106.265976 depth/1305031106.265976.png
1305031106.298174 depth/1305031106.298174.png
1305031106.330215 depth/1305031106.330215.png
1305031106.366158 depth/1305031106.366158.png
1305031106.398281 depth/1305031106.398281.png
1305031106.430639 depth/1305031106.430639.png
1305031106.466046 depth/1305031106.466046.png
1305031106.498096 depth/1305031106.498096.png
1305031106.528267 depth/1305031106.528267.png
1305031106.564414 depth/1305031106.564414.png
1305031106.597879 depth/1305031106.597879.png
1305031106.630776 depth/1305031106.630776.png
1305031106.667282 depth/1305031106.667282.png
1305031106.699110 depth/1305031106.699110.png
1305031106.729550 depth/1305031106.729550.png
